Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Season
D1,19/12/2018,Werder Bremen,Hoffenheim,1,1,D,0,1,A,2018-19
D1,21/12/2018,Dortmund,M'gladbach,2,1,H,1,1,D,2018-19
D1,22/12/2018,Ein Frankfurt,Bayern Munich,0,3,A,0,1,A,2018-19
D1,22/12/2018,Hannover,Fortuna Dusseldorf,0,1,A,0,0,D,2018-19
D1,22/12/2018,Leverkusen,Hertha,3,1,H,2,1,H,2018-19
D1,22/12/2018,Nurnberg,Freiburg,0,1,A,0,1,A,2018-19
D1,22/12/2018,RB Leipzig,Werder Bremen,3,2,H,2,0,H,2018-19
D1,22/12/2018,Stuttgart,Schalke 04,1,3,A,0,1,A,2018-19
D1,23/12/2018,Augsburg,Wolfsburg,2,3,A,0,2,A,2018-19
D1,23/12/2018,Hoffenheim,Mainz,1,1,D,1,1,D,2018-19
D1,18/01/2019,Hoffenheim,Bayern Munich,1,3,A,0,2,A,2018-19
D1,19/01/2019,Augsburg,Fortuna Dusseldorf,1,2,A,0,1,A,2018-19
D1,19/01/2019,Ein Frankfurt,Freiburg,3,1,H,3,0,H,2018-19
D1,19/01/2019,Hannover,Werder Bremen,0,1,A,0,1,A,2018-19
D1,19/01/2019,Leverkusen,M'gladbach,0,1,A,0,1,A,2018-19
D1,19/01/2019,RB Leipzig,Dortmund,0,1,A,0,1,A,2018-19
D1,19/01/2019,Stuttgart,Mainz,2,3,A,0,2,A,2018-19
D1,20/01/2019,Nurnberg,Hertha,1,3,A,1,1,D,2018-19
D1,20/01/2019,Schalke 04,Wolfsburg,2,1,H,1,1,D,2018-19
D1,25/01/2019,Hertha,Schalke 04,2,2,D,2,2,D,2018-19
D1,26/01/2019,Dortmund,Hannover,5,1,H,1,0,H,2018-19
D1,26/01/2019,Freiburg,Hoffenheim,2,4,A,1,1,D,2018-19
D1,26/01/2019,Mainz,Nurnberg,2,1,H,1,1,D,2018-19
D1,26/01/2019,M'gladbach,Augsburg,2,0,H,0,0,D,2018-19
D1,26/01/2019,Werder Bremen,Ein Frankfurt,2,2,D,1,1,D,2018-19
D1,26/01/2019,Wolfsburg,Leverkusen,0,3,A,0,1,A,2018-19
D1,27/01/2019,Bayern Munich,Stuttgart,4,1,H,1,1,D,2018-19
D1,27/01/2019,Fortuna Dusseldorf,RB Leipzig,0,4,A,0,3,A,2018-19
D1,01/02/2019,Hannover,RB Leipzig,0,3,A,0,1,A,2018-19
D1,02/02/2019,Ein Frankfurt,Dortmund,1,1,D,1,1,D,2018-19
D1,02/02/2019,Hertha,Wolfsburg,0,1,A,0,0,D,2018-19
D1,02/02/2019,Hoffenheim,Fortuna Dusseldorf,1,1,D,1,0,H,2018-19
D1,02/02/2019,Leverkusen,Bayern Munich,3,1,H,0,1,A,2018-19
D1,02/02/2019,Nurnberg,Werder Bremen,1,1,D,0,0,D,2018-19
D1,02/02/2019,Schalke 04,M'gladbach,0,2,A,0,0,D,2018-19
D1,03/02/2019,Augsburg,Mainz,3,0,H,2,0,H,2018-19
D1,03/02/2019,Stuttgart,Freiburg,2,2,D,0,1,A,2018-19
D1,08/02/2019,Mainz,Leverkusen,1,5,A,1,4,A,2018-19
D1,09/02/2019,Bayern Munich,Schalke 04,3,1,H,2,1,H,2018-19
D1,09/02/2019,Dortmund,Hoffenheim,3,3,D,2,0,H,2018-19
D1,09/02/2019,Freiburg,Wolfsburg,3,3,D,1,1,D,2018-19
D1,09/02/2019,Hannover,Nurnberg,2,0,H,1,0,H,2018-19
D1,09/02/2019,M'gladbach,Hertha,0,3,A,0,1,A,2018-19
D1,09/02/2019,RB Leipzig,Ein Frankfurt,0,0,D,0,0,D,2018-19
D1,10/02/2019,Fortuna Dusseldorf,Stuttgart,3,0,H,1,0,H,2018-19
D1,10/02/2019,Werder Bremen,Augsburg,4,0,H,3,0,H,2018-19
D1,15/02/2019,Augsburg,Bayern Munich,2,3,A,2,2,D,2018-19
D1,16/02/2019,Hertha,Werder Bremen,1,1,D,1,0,H,2018-19
D1,16/02/2019,Hoffenheim,Hannover,3,0,H,2,0,H,2018-19
D1,16/02/2019,Schalke 04,Freiburg,0,0,D,0,0,D,2018-19
D1,16/02/2019,Stuttgart,RB Leipzig,1,3,A,1,1,D,2018-19
D1,16/02/2019,Wolfsburg,Mainz,3,0,H,1,0,H,2018-19
D1,17/02/2019,Ein Frankfurt,M'gladbach,1,1,D,1,0,H,2018-19
D1,17/02/2019,Leverkusen,Fortuna Dusseldorf,2,0,H,1,0,H,2018-19
D1,18/02/2019,Nurnberg,Dortmund,0,0,D,0,0,D,2018-19
D1,22/02/2019,Werder Bremen,Stuttgart,1,1,D,1,1,D,2018-19
D1,23/02/2019,Bayern Munich,Hertha,1,0,H,0,0,D,2018-19
D1,23/02/2019,Fortuna Dusseldorf,Nurnberg,2,1,H,0,1,A,2018-19
D1,23/02/2019,Freiburg,Augsburg,5,1,H,3,0,H,2018-19
D1,23/02/2019,Mainz,Schalke 04,3,0,H,1,0,H,2018-19
D1,23/02/2019,M'gladbach,Wolfsburg,0,3,A,0,1,A,2018-19
D1,24/02/2019,Dortmund,Leverkusen,3,2,H,2,1,H,2018-19
D1,24/02/2019,Hannover,Ein Frankfurt,0,3,A,0,0,D,2018-19
D1,25/02/2019,RB Leipzig,Hoffenheim,1,1,D,0,1,A,2018-19
D1,01/03/2019,Augsburg,Dortmund,2,1,H,1,0,H,2018-19
D1,02/03/2019,Ein Frankfurt,Hoffenheim,3,2,H,1,1,D,2018-19
D1,02/03/2019,Hertha,Mainz,2,1,H,0,0,D,2018-19
D1,02/03/2019,Leverkusen,Freiburg,2,0,H,1,0,H,2018-19
D1,02/03/2019,M'gladbach,Bayern Munich,1,5,A,1,2,A,2018-19
D1,02/03/2019,Nurnberg,RB Leipzig,0,1,A,0,1,A,2018-19
D1,02/03/2019,Schalke 04,Fortuna Dusseldorf,0,4,A,0,1,A,2018-19
D1,03/03/2019,Stuttgart,Hannover,5,1,H,3,0,H,2018-19
D1,03/03/2019,Wolfsburg,Werder Bremen,1,1,D,0,0,D,2018-19
D1,08/03/2019,Werder Bremen,Schalke 04,4,2,H,1,1,D,2018-19
D1,09/03/2019,Bayern Munich,Wolfsburg,6,0,H,2,0,H,2018-19
D1,09/03/2019,Dortmund,Stuttgart,3,1,H,0,0,D,2018-19
D1,09/03/2019,Freiburg,Hertha,2,1,H,1,0,H,2018-19
D1,09/03/2019,Mainz,M'gladbach,0,1,A,0,0,D,2018-19
D1,09/03/2019,RB Leipzig,Augsburg,0,0,D,0,0,D,2018-19
D1,10/03/2019,Hannover,Leverkusen,2,3,A,0,2,A,2018-19
D1,10/03/2019,Hoffenheim,Nurnberg,2,1,H,1,0,H,2018-19
D1,11/03/2019,Fortuna Dusseldorf,Ein Frankfurt,0,3,A,0,0,D,2018-19
D1,15/03/2019,M'gladbach,Freiburg,1,1,D,1,1,D,2018-19
D1,16/03/2019,Augsburg,Hannover,3,1,H,0,1,A,2018-19
D1,16/03/2019,Hertha,Dortmund,2,3,A,2,1,H,2018-19
D1,16/03/2019,Schalke 04,RB Leipzig,0,1,A,0,1,A,2018-19
D1,16/03/2019,Stuttgart,Hoffenheim,1,1,D,0,1,A,2018-19
D1,16/03/2019,Wolfsburg,Fortuna Dusseldorf,5,2,H,1,1,D,2018-19
D1,17/03/2019,Bayern Munich,Mainz,6,0,H,3,0,H,2018-19
D1,17/03/2019,Ein Frankfurt,Nurnberg,1,0,H,1,0,H,2018-19
D1,17/03/2019,Leverkusen,Werder Bremen,1,3,A,0,2,A,2018-19
D1,29/03/2019,Hoffenheim,Leverkusen,4,1,H,1,1,D,2018-19
D1,30/03/2019,Dortmund,Wolfsburg,2,0,H,0,0,D,2018-19
D1,30/03/2019,Fortuna Dusseldorf,M'gladbach,3,1,H,3,0,H,2018-19
D1,30/03/2019,Freiburg,Bayern Munich,1,1,D,1,1,D,2018-19
D1,30/03/2019,Nurnberg,Augsburg,3,0,H,0,0,D,2018-19
D1,30/03/2019,RB Leipzig,Hertha,5,0,H,2,0,H,2018-19
D1,30/03/2019,Werder Bremen,Mainz,3,1,H,2,0,H,2018-19
D1,31/03/2019,Ein Frankfurt,Stuttgart,3,0,H,1,0,H,2018-19
D1,31/03/2019,Hannover,Schalke 04,0,1,A,0,1,A,2018-19
D1,05/04/2019,Mainz,Freiburg,5,0,H,3,0,H,2018-19
D1,06/04/2019,Bayern Munich,Dortmund,5,0,H,4,0,H,2018-19
D1,06/04/2019,Hertha,Fortuna Dusseldorf,1,2,A,1,1,D,2018-19
D1,06/04/2019,Leverkusen,RB Leipzig,2,4,A,2,1,H,2018-19
D1,06/04/2019,Schalke 04,Ein Frankfurt,1,2,A,1,1,D,2018-19
D1,06/04/2019,Stuttgart,Nurnberg,1,1,D,0,1,A,2018-19
D1,06/04/2019,Wolfsburg,Hannover,3,1,H,1,1,D,2018-19
D1,07/04/2019,Augsburg,Hoffenheim,0,4,A,0,1,A,2018-19
D1,07/04/2019,M'gladbach,Werder Bremen,1,1,D,0,0,D,2018-19
D1,12/04/2019,Nurnberg,Schalke 04,1,1,D,0,0,D,2018-19
D1,13/04/2019,Dortmund,Mainz,2,1,H,2,0,H,2018-19
D1,13/04/2019,Hannover,M'gladbach,0,1,A,0,0,D,2018-19
D1,13/04/2019,RB Leipzig,Wolfsburg,2,0,H,2,0,H,2018-19
D1,13/04/2019,Stuttgart,Leverkusen,0,1,A,0,0,D,2018-19
D1,13/04/2019,Werder Bremen,Freiburg,2,1,H,0,0,D,2018-19
D1,14/04/2019,Ein Frankfurt,Augsburg,1,3,A,1,2,A,2018-19
D1,14/04/2019,Fortuna Dusseldorf,Bayern Munich,1,4,A,0,2,A,2018-19
D1,14/04/2019,Hoffenheim,Hertha,2,0,H,1,0,H,2018-19
D1,20/04/2019,Augsburg,Stuttgart,6,0,H,3,0,H,2018-19
D1,20/04/2019,Bayern Munich,Werder Bremen,1,0,H,0,0,D,2018-19
D1,20/04/2019,Leverkusen,Nurnberg,2,0,H,0,0,D,2018-19
D1,20/04/2019,Mainz,Fortuna Dusseldorf,3,1,H,1,1,D,2018-19
D1,20/04/2019,M'gladbach,RB Leipzig,1,2,A,0,1,A,2018-19
D1,20/04/2019,Schalke 04,Hoffenheim,2,5,A,0,2,A,2018-19
D1,21/04/2019,Freiburg,Dortmund,0,4,A,0,1,A,2018-19
D1,21/04/2019,Hertha,Hannover,0,0,D,0,0,D,2018-19
D1,22/04/2019,Wolfsburg,Ein Frankfurt,1,1,D,0,0,D,2018-19
D1,26/04/2019,Augsburg,Leverkusen,1,4,A,1,1,D,2018-19
D1,27/04/2019,Dortmund,Schalke 04,2,4,A,1,2,A,2018-19
D1,27/04/2019,Ein Frankfurt,Hertha,0,0,D,0,0,D,2018-19
D1,27/04/2019,Fortuna Dusseldorf,Werder Bremen,4,1,H,2,1,H,2018-19
D1,27/04/2019,Hannover,Mainz,1,0,H,0,0,D,2018-19
D1,27/04/2019,RB Leipzig,Freiburg,2,1,H,1,0,H,2018-19
D1,27/04/2019,Stuttgart,M'gladbach,1,0,H,0,0,D,2018-19
D1,28/04/2019,Hoffenheim,Wolfsburg,1,4,A,1,1,D,2018-19
D1,28/04/2019,Nurnberg,Bayern Munich,1,1,D,0,0,D,2018-19
D1,03/05/2019,Mainz,RB Leipzig,3,3,D,1,2,A,2018-19
D1,04/05/2019,Bayern Munich,Hannover,3,1,H,2,0,H,2018-19
D1,04/05/2019,Hertha,Stuttgart,3,1,H,2,0,H,2018-19
D1,04/05/2019,M'gladbach,Hoffenheim,2,2,D,0,1,A,2018-19
D1,04/05/2019,Werder Bremen,Dortmund,2,2,D,0,2,A,2018-19
D1,04/05/2019,Wolfsburg,Nurnberg,2,0,H,1,0,H,2018-19
D1,05/05/2019,Freiburg,Fortuna Dusseldorf,1,1,D,1,1,D,2018-19
D1,05/05/2019,Leverkusen,Ein Frankfurt,6,1,H,6,1,H,2018-19
D1,05/05/2019,Schalke 04,Augsburg,0,0,D,0,0,D,2018-19
D1,11/05/2019,Augsburg,Hertha,3,4,A,1,0,H,2018-19
D1,11/05/2019,Dortmund,Fortuna Dusseldorf,3,2,H,1,0,H,2018-19
D1,11/05/2019,Hannover,Freiburg,3,0,H,1,0,H,2018-19
D1,11/05/2019,Hoffenheim,Werder Bremen,0,1,A,0,1,A,2018-19
D1,11/05/2019,Leverkusen,Schalke 04,1,1,D,1,0,H,2018-19
D1,11/05/2019,Nurnberg,M'gladbach,0,4,A,0,0,D,2018-19
D1,11/05/2019,RB Leipzig,Bayern Munich,0,0,D,0,0,D,2018-19
D1,11/05/2019,Stuttgart,Wolfsburg,3,0,H,1,0,H,2018-19
D1,12/05/2019,Ein Frankfurt,Mainz,0,2,A,0,0,D,2018-19
D1,18/05/2019,Bayern Munich,Ein Frankfurt,5,1,H,1,0,H,2018-19
D1,18/05/2019,Fortuna Dusseldorf,Hannover,2,1,H,0,0,D,2018-19
D1,18/05/2019,Freiburg,Nurnberg,5,1,H,2,0,H,2018-19
D1,18/05/2019,Hertha,Leverkusen,1,5,A,1,2,A,2018-19
D1,18/05/2019,Mainz,Hoffenheim,4,2,H,0,2,A,2018-19
D1,18/05/2019,M'gladbach,Dortmund,0,2,A,0,1,A,2018-19
D1,18/05/2019,Schalke 04,Stuttgart,0,0,D,0,0,D,2018-19
D1,18/05/2019,Werder Bremen,RB Leipzig,2,1,H,1,0,H,2018-19
D1,18/05/2019,Wolfsburg,Augsburg,8,1,H,3,0,H,2018-19
D1,16/08/2019,Bayern Munich,Hertha,2,2,D,1,2,A,2019-20
D1,17/08/2019,Dortmund,Augsburg,5,1,H,1,1,D,2019-20
D1,17/08/2019,Freiburg,Mainz,3,0,H,0,0,D,2019-20
D1,17/08/2019,Leverkusen,Paderborn,3,2,H,2,2,D,2019-20
D1,17/08/2019,Werder Bremen,Fortuna Dusseldorf,1,3,A,0,1,A,2019-20
D1,17/08/2019,Wolfsburg,FC Koln,2,1,H,1,0,H,2019-20
D1,17/08/2019,M'gladbach,Schalke 04,0,0,D,0,0,D,2019-20
D1,18/08/2019,Ein Frankfurt,Hoffenheim,1,0,H,1,0,H,2019-20
D1,18/08/2019,Union Berlin,RB Leipzig,0,4,A,0,3,A,2019-20
D1,23/08/2019,FC Koln,Dortmund,1,3,A,1,0,H,2019-20
D1,24/08/2019,Augsburg,Union Berlin,1,1,D,0,0,D,2019-20
D1,24/08/2019,Fortuna Dusseldorf,Leverkusen,1,3,A,0,3,A,2019-20
D1,24/08/2019,Hoffenheim,Werder Bremen,3,2,H,0,1,A,2019-20
D1,24/08/2019,Mainz,M'gladbach,1,3,A,1,1,D,2019-20
D1,24/08/2019,Paderborn,Freiburg,1,3,A,1,2,A,2019-20
D1,24/08/2019,Schalke 04,Bayern Munich,0,3,A,0,1,A,2019-20
D1,25/08/2019,RB Leipzig,Ein Frankfurt,2,1,H,1,0,H,2019-20
D1,25/08/2019,Hertha,Wolfsburg,0,3,A,0,1,A,2019-20
D1,30/08/2019,M'gladbach,RB Leipzig,1,3,A,0,1,A,2019-20
D1,31/08/2019,Bayern Munich,Mainz,6,1,H,2,1,H,2019-20
D1,31/08/2019,Freiburg,FC Koln,1,2,A,1,0,H,2019-20
D1,31/08/2019,Leverkusen,Hoffenheim,0,0,D,0,0,D,2019-20
D1,31/08/2019,Schalke 04,Hertha,3,0,H,1,0,H,2019-20
D1,31/08/2019,Wolfsburg,Paderborn,1,1,D,0,1,A,2019-20
D1,31/08/2019,Union Berlin,Dortmund,3,1,H,1,1,D,2019-20
D1,01/09/2019,Werder Bremen,Augsburg,3,2,H,2,1,H,2019-20
D1,01/09/2019,Ein Frankfurt,Fortuna Dusseldorf,2,1,H,0,1,A,2019-20
D1,13/09/2019,Fortuna Dusseldorf,Wolfsburg,1,1,D,1,1,D,2019-20
D1,14/09/2019,Augsburg,Ein Frankfurt,2,1,H,2,0,H,2019-20
D1,14/09/2019,Dortmund,Leverkusen,4,0,H,1,0,H,2019-20
D1,14/09/2019,FC Koln,M'gladbach,0,1,A,0,1,A,2019-20
D1,14/09/2019,Mainz,Hertha,2,1,H,1,0,H,2019-20
D1,14/09/2019,Union Berlin,Werder Bremen,1,2,A,1,1,D,2019-20
D1,14/09/2019,RB Leipzig,Bayern Munich,1,1,D,1,1,D,2019-20
D1,15/09/2019,Hoffenheim,Freiburg,0,3,A,0,2,A,2019-20
D1,15/09/2019,Paderborn,Schalke 04,1,5,A,1,1,D,2019-20
D1,20/09/2019,Schalke 04,Mainz,2,1,H,1,0,H,2019-20
D1,21/09/2019,Bayern Munich,FC Koln,4,0,H,1,0,H,2019-20
D1,21/09/2019,Freiburg,Augsburg,1,1,D,1,1,D,2019-20
D1,21/09/2019,Hertha,Paderborn,2,1,H,1,0,H,2019-20
D1,21/09/2019,Leverkusen,Union Berlin,2,0,H,2,0,H,2019-20
D1,21/09/2019,Werder Bremen,RB Leipzig,0,3,A,0,2,A,2019-20
D1,22/09/2019,M'gladbach,Fortuna Dusseldorf,2,1,H,0,1,A,2019-20
D1,22/09/2019,Ein Frankfurt,Dortmund,2,2,D,1,1,D,2019-20
D1,23/09/2019,Wolfsburg,Hoffenheim,1,1,D,1,1,D,2019-20
D1,27/09/2019,Union Berlin,Ein Frankfurt,1,2,A,0,0,D,2019-20
D1,28/09/2019,Augsburg,Leverkusen,0,3,A,0,1,A,2019-20
D1,28/09/2019,Hoffenheim,M'gladbach,0,3,A,0,1,A,2019-20
D1,28/09/2019,Mainz,Wolfsburg,0,1,A,0,1,A,2019-20
D1,28/09/2019,Paderborn,Bayern Munich,2,3,A,0,1,A,2019-20
D1,28/09/2019,RB Leipzig,Schalke 04,1,3,A,0,2,A,2019-20
D1,28/09/2019,Dortmund,Werder Bremen,2,2,D,2,1,H,2019-20
D1,29/09/2019,Fortuna Dusseldorf,Freiburg,1,2,A,1,1,D,2019-20
D1,29/09/2019,FC Koln,Hertha,0,4,A,0,1,A,2019-20
D1,04/10/2019,Hertha,Fortuna Dusseldorf,3,1,H,2,1,H,2019-20
D1,05/10/2019,Bayern Munich,Hoffenheim,1,2,A,0,0,D,2019-20
D1,05/10/2019,Freiburg,Dortmund,2,2,D,0,1,A,2019-20
D1,05/10/2019,Leverkusen,RB Leipzig,1,1,D,0,0,D,2019-20
D1,05/10/2019,Paderborn,Mainz,1,2,A,1,2,A,2019-20
D1,05/10/2019,Schalke 04,FC Koln,1,1,D,0,0,D,2019-20
D1,06/10/2019,M'gladbach,Augsburg,5,1,H,4,0,H,2019-20
D1,06/10/2019,Wolfsburg,Union Berlin,1,0,H,0,0,D,2019-20
D1,06/10/2019,Ein Frankfurt,Werder Bremen,2,2,D,0,1,A,2019-20
D1,18/10/2019,Ein Frankfurt,Leverkusen,3,0,H,2,0,H,2019-20
D1,19/10/2019,Augsburg,Bayern Munich,2,2,D,1,1,D,2019-20
D1,19/10/2019,Fortuna Dusseldorf,Mainz,1,0,H,0,0,D,2019-20
D1,19/10/2019,RB Leipzig,Wolfsburg,1,1,D,0,0,D,2019-20
D1,19/10/2019,Union Berlin,Freiburg,2,0,H,1,0,H,2019-20
D1,19/10/2019,Werder Bremen,Hertha,1,1,D,1,0,H,2019-20
D1,19/10/2019,Dortmund,M'gladbach,1,0,H,0,0,D,2019-20
D1,20/10/2019,FC Koln,Paderborn,3,0,H,1,0,H,2019-20
D1,20/10/2019,Hoffenheim,Schalke 04,2,0,H,0,0,D,2019-20
D1,25/10/2019,Mainz,FC Koln,3,1,H,1,1,D,2019-20
D1,26/10/2019,Bayern Munich,Union Berlin,2,1,H,1,0,H,2019-20
D1,26/10/2019,Freiburg,RB Leipzig,2,1,H,1,0,H,2019-20
D1,26/10/2019,Hertha,Hoffenheim,2,3,A,0,2,A,2019-20
D1,26/10/2019,Paderborn,Fortuna Dusseldorf,2,0,H,1,0,H,2019-20
D1,26/10/2019,Schalke 04,Dortmund,0,0,D,0,0,D,2019-20
D1,26/10/2019,Leverkusen,Werder Bremen,2,2,D,1,1,D,2019-20
D1,27/10/2019,Wolfsburg,Augsburg,0,0,D,0,0,D,2019-20
D1,27/10/2019,M'gladbach,Ein Frankfurt,4,2,H,2,0,H,2019-20
D1,01/11/2019,Hoffenheim,Paderborn,3,0,H,3,0,H,2019-20
D1,02/11/2019,Dortmund,Wolfsburg,3,0,H,0,0,D,2019-20
D1,02/11/2019,Ein Frankfurt,Bayern Munich,5,1,H,2,1,H,2019-20
D1,02/11/2019,Leverkusen,M'gladbach,1,2,A,1,2,A,2019-20
D1,02/11/2019,RB Leipzig,Mainz,8,0,H,5,0,H,2019-20
D1,02/11/2019,Werder Bremen,Freiburg,2,2,D,1,1,D,2019-20
D1,02/11/2019,Union Berlin,Hertha,1,0,H,0,0,D,2019-20
D1,03/11/2019,Fortuna Dusseldorf,FC Koln,2,0,H,1,0,H,2019-20
D1,03/11/2019,Augsburg,Schalke 04,2,3,A,1,1,D,2019-20
D1,08/11/2019,FC Koln,Hoffenheim,1,2,A,1,0,H,2019-20
D1,09/11/2019,Hertha,RB Leipzig,2,4,A,1,2,A,2019-20
D1,09/11/2019,Mainz,Union Berlin,2,3,A,0,2,A,2019-20
D1,09/11/2019,Paderborn,Augsburg,0,1,A,0,1,A,2019-20
D1,09/11/2019,Schalke 04,Fortuna Dusseldorf,3,3,D,1,0,H,2019-20
D1,09/11/2019,Bayern Munich,Dortmund,4,0,H,1,0,H,2019-20
D1,10/11/2019,M'gladbach,Werder Bremen,3,1,H,2,0,H,2019-20
D1,10/11/2019,Wolfsburg,Leverkusen,0,2,A,0,1,A,2019-20
D1,10/11/2019,Freiburg,Ein Frankfurt,1,0,H,0,0,D,2019-20
D1,22/11/2019,Dortmund,Paderborn,3,3,D,0,3,A,2019-20
D1,23/11/2019,Ein Frankfurt,Wolfsburg,0,2,A,0,1,A,2019-20
D1,23/11/2019,Fortuna Dusseldorf,Bayern Munich,0,4,A,0,3,A,2019-20
D1,23/11/2019,Leverkusen,Freiburg,1,1,D,1,1,D,2019-20
D1,23/11/2019,Union Berlin,M'gladbach,2,0,H,1,0,H,2019-20
D1,23/11/2019,Werder Bremen,Schalke 04,1,2,A,0,1,A,2019-20
D1,23/11/2019,RB Leipzig,FC Koln,4,1,H,3,1,H,2019-20
D1,24/11/2019,Augsburg,Hertha,4,0,H,2,0,H,2019-20
D1,24/11/2019,Hoffenheim,Mainz,1,5,A,0,1,A,2019-20
D1,29/11/2019,Schalke 04,Union Berlin,2,1,H,1,1,D,2019-20
D1,30/11/2019,FC Koln,Augsburg,1,1,D,0,1,A,2019-20
D1,30/11/2019,Hertha,Dortmund,1,2,A,1,2,A,2019-20
D1,30/11/2019,Hoffenheim,Fortuna Dusseldorf,1,1,D,1,0,H,2019-20
D1,30/11/2019,Paderborn,RB Leipzig,2,3,A,0,3,A,2019-20
D1,30/11/2019,Bayern Munich,Leverkusen,1,2,A,1,2,A,2019-20
D1,01/12/2019,M'gladbach,Freiburg,4,2,H,1,1,D,2019-20
D1,01/12/2019,Wolfsburg,Werder Bremen,2,3,A,1,2,A,2019-20
D1,02/12/2019,Mainz,Ein Frankfurt,2,1,H,0,1,A,2019-20
D1,06/12/2019,Ein Frankfurt,Hertha,2,2,D,0,1,A,2019-20
D1,07/12/2019,Augsburg,Mainz,2,1,H,1,1,D,2019-20
D1,07/12/2019,Dortmund,Fortuna Dusseldorf,5,0,H,1,0,H,2019-20
D1,07/12/2019,Freiburg,Wolfsburg,1,0,H,0,0,D,2019-20
D1,07/12/2019,M'gladbach,Bayern Munich,2,1,H,0,0,D,2019-20
D1,07/12/2019,RB Leipzig,Hoffenheim,3,1,H,1,0,H,2019-20
D1,07/12/2019,Leverkusen,Schalke 04,2,1,H,1,0,H,2019-20
D1,08/12/2019,Union Berlin,FC Koln,2,0,H,1,0,H,2019-20
D1,08/12/2019,Werder Bremen,Paderborn,0,1,A,0,0,D,2019-20
D1,13/12/2019,Hoffenheim,Augsburg,2,4,A,1,1,D,2019-20
D1,14/12/2019,Bayern Munich,Werder Bremen,6,1,H,2,1,H,2019-20
D1,14/12/2019,FC Koln,Leverkusen,2,0,H,0,0,D,2019-20
D1,14/12/2019,Hertha,Freiburg,1,0,H,0,0,D,2019-20
D1,14/12/2019,Mainz,Dortmund,0,4,A,0,1,A,2019-20
D1,14/12/2019,Paderborn,Union Berlin,1,1,D,1,1,D,2019-20
D1,14/12/2019,Fortuna Dusseldorf,RB Leipzig,0,3,A,0,1,A,2019-20
D1,15/12/2019,Wolfsburg,M'gladbach,2,1,H,1,1,D,2019-20
D1,15/12/2019,Schalke 04,Ein Frankfurt,1,0,H,0,0,D,2019-20
D1,17/12/2019,Werder Bremen,Mainz,0,5,A,0,4,A,2019-20
D1,17/12/2019,Augsburg,Fortuna Dusseldorf,3,0,H,1,0,H,2019-20
D1,17/12/2019,Dortmund,RB Leipzig,3,3,D,2,0,H,2019-20
D1,17/12/2019,Union Berlin,Hoffenheim,0,2,A,0,0,D,2019-20
D1,18/12/2019,Leverkusen,Hertha,0,1,A,0,0,D,2019-20
D1,18/12/2019,Ein Frankfurt,FC Koln,2,4,A,2,1,H,2019-20
D1,18/12/2019,Freiburg,Bayern Munich,1,3,A,0,1,A,2019-20
D1,18/12/2019,M'gladbach,Paderborn,2,0,H,0,0,D,2019-20
D1,18/12/2019,Wolfsburg,Schalke 04,1,1,D,0,0,D,2019-20
D1,20/12/2019,Hoffenheim,Dortmund,2,1,H,0,1,A,2019-20
D1,21/12/2019,Bayern Munich,Wolfsburg,2,0,H,0,0,D,2019-20
D1,21/12/2019,FC Koln,Werder Bremen,1,0,H,1,0,H,2019-20
D1,21/12/2019,Mainz,Leverkusen,0,1,A,0,0,D,2019-20
D1,21/12/2019,RB Leipzig,Augsburg,3,1,H,0,1,A,2019-20
D1,21/12/2019,Schalke 04,Freiburg,2,2,D,1,0,H,2019-20
D1,21/12/2019,Hertha,M'gladbach,0,0,D,0,0,D,2019-20
D1,22/12/2019,Fortuna Dusseldorf,Union Berlin,2,1,H,1,0,H,2019-20
D1,22/12/2019,Paderborn,Ein Frankfurt,2,1,H,2,0,H,2019-20
D1,17/01/2020,Schalke 04,M'gladbach,2,0,H,0,0,D,2019-20
D1,18/01/2020,Augsburg,Dortmund,3,5,A,1,0,H,2019-20
D1,18/01/2020,FC Koln,Wolfsburg,3,1,H,2,0,H,2019-20
D1,18/01/2020,Fortuna Dusseldorf,Werder Bremen,0,1,A,0,0,D,2019-20
D1,18/01/2020,Hoffenheim,Ein Frankfurt,1,2,A,0,1,A,2019-20
D1,18/01/2020,Mainz,Freiburg,1,2,A,0,2,A,2019-20
D1,18/01/2020,RB Leipzig,Union Berlin,3,1,H,0,1,A,2019-20
D1,19/01/2020,Hertha,Bayern Munich,0,4,A,0,0,D,2019-20
D1,19/01/2020,Paderborn,Leverkusen,1,4,A,0,3,A,2019-20
D1,24/01/2020,Dortmund,FC Koln,5,1,H,2,0,H,2019-20
D1,25/01/2020,Ein Frankfurt,RB Leipzig,2,0,H,0,0,D,2019-20
D1,25/01/2020,Freiburg,Paderborn,0,2,A,0,0,D,2019-20
D1,25/01/2020,M'gladbach,Mainz,3,1,H,1,1,D,2019-20
D1,25/01/2020,Union Berlin,Augsburg,2,0,H,0,0,D,2019-20
D1,25/01/2020,Wolfsburg,Hertha,1,2,A,0,0,D,2019-20
D1,25/01/2020,Bayern Munich,Schalke 04,5,0,H,2,0,H,2019-20
D1,26/01/2020,Werder Bremen,Hoffenheim,0,3,A,0,0,D,2019-20
D1,26/01/2020,Leverkusen,Fortuna Dusseldorf,3,0,H,1,0,H,2019-20
D1,31/01/2020,Hertha,Schalke 04,0,0,D,0,0,D,2019-20
